x1,x2,x3,label
0.7073555720091127,0.13871893228920656,-1.7386519308093666,0
0.721848302819994,0.03386612900519507,-1.6698064641639163,0
0.7408358150884133,-0.0881499197478277,-1.633068987352854,0
0.6665828934212646,-0.004381753168222678,-1.665620246712826,0
0.7216879022334122,0.09317270425048912,-1.5540918699192332,0
0.7007971191246781,-0.009128146824999628,-1.499446993366487,0
0.6361697782757118,-0.0012608137766818136,-1.4253417062266447,0
0.7193746419093837,0.04388547209782336,-1.4490967221941262,0
0.5801321164081404,0.06668944191013783,-1.386869474848892,0
0.6928334162558903,-0.06629654123357352,-1.3371157483934673,0
0.5687524755059578,0.00039430598499930924,-1.3372492869440606,0
0.6709295182888082,-0.021916477597209265,-1.1712799327749728,0
0.7606933986597583,-0.06362654968371577,-1.1337313131361877,0
0.575798771041434,-0.01799246018159052,-1.235722815675831,0
0.5819109927864431,-0.06107210068212226,-1.0964880888859463,0
0.5759449079912321,-0.029877964406270732,-1.0825356673949962,0
0.5395279639023344,0.004959908931056724,-0.959804752427535,0
0.646296427846666,0.05664502515859396,-0.9527045210950783,0
0.514723475382001,0.019026128149500283,-0.816498106657213,0
0.5461628234785154,0.018734033691463012,-0.913787968949282,0
0.5584836416741736,-0.09954296686122864,-0.8853446168020896,0
0.5694873965319578,0.01730606040594311,-0.9891864688179914,0
0.6988758054168069,0.005314491454780436,-0.9970415484883819,0
0.617928470584122,-0.06966555147848492,-1.0576003636480522,0
0.6934881326662984,0.08053995726711893,-1.0653962048230725,0
0.690876512284362,0.054671285513802174,-1.0489462669444887,0
0.6908287340927316,-0.02058936639054556,-1.048564735641182,0
0.7151206925938047,-0.0026476301722988533,-1.162820483737292,0
0.873017920669338,-0.021607572898036803,-1.1708579386432811,0
0.7770742396915444,-0.029484223009184896,-1.2530751380253025,0
0.8785134601345617,0.017280813087469767,-1.2966874937437805,0
0.890137864379083,-0.03253970078744452,-1.2699856294179694,0
0.9541437282433243,-0.0054637211111506255,-1.2520867029128224,0
0.918013194304642,-0.016808313091751327,-1.3137991153684696,0
1.0300512143429486,-0.1296964588093926,-1.3017231872441464,0
1.0536732565977414,0.0736505708988491,-1.4243786689323956,0
1.071287295332766,0.018115804186450986,-1.503309990030477,0
1.1637440902475396,0.0006185847354233829,-1.3863114344136849,0
1.2423159707488218,0.07125635385022516,-1.4083744070251245,0
1.1410539483403845,-0.0008526874347631721,-1.485338449221001,0
1.2811275582368526,-0.03514920042573095,-1.4558868088008874,0
1.263623428188897,-0.06710937127353521,-1.559057809547631,0
1.4012591550516134,-0.0209884599791371,-1.647215028147983,0
1.4061817309247697,-0.030848849810489187,-1.5206815868300154,0
1.4016156631032635,-0.054456464799323326,-1.5701988281179382,0
1.4101467410587878,0.05268343018997849,-1.564058123773283,0
1.5416338993893284,0.022428671928048927,-1.6041067813777818,0
1.6045369777711327,-0.03838253918212822,-1.646963989489786,0
1.59674062587987,-0.0778375154930565,-1.6539585476134313,0
1.5892956840888945,0.03362824005322281,-1.6537666785050589,0
1.7099718114920734,0.007438783755284605,-1.6213515443267708,0
1.7968772452828772,-0.008988853908280794,-1.640631381115974,0
1.753919722032613,-0.017381432688063147,-1.6900947872825196,0
