x1,x2,x3,label
0.9998512431007858,0.015636343118000617,-0.007279865633516006,0
0.997290693873024,0.03044037311154053,0.06696757124927155,0
0.9997913240903761,-0.019712579552902103,-0.005359335865234325,0
0.9994832178007474,0.021464370193457875,0.023928605199510657,0
0.9998332000791412,-0.0018065593027171657,0.018174387552865944,0
0.9982748204594454,0.033905403033881266,0.04793544076887411,0
0.9992487891631422,0.037259311838605,0.010658378734269896,0
0.999314783307501,0.03598412699626094,0.008666398752383711,0
0.9987778451505248,0.04855237018299629,-0.009245722579615654,0
0.9993464895178822,-0.027463400374858723,0.023502245170797565,0
0.9988457982326985,-0.03251702729923121,-0.03535129825671774,0
0.9988320948113342,-0.030664421755586545,0.03733817902810936,0
0.9997129813671979,-0.022501994203962792,-0.008222842737726466,0
0.999916647023585,0.009910216308109572,0.008275664189016681,0
0.9994623660167157,0.014947883643360546,-0.029181153006489442,0
0.9995552655421267,-0.007730289480656564,0.028801280379228897,0
0.9959948795218787,-0.07345594459221663,-0.050974740511335104,0
0.9999898014456079,0.004267717861378617,-0.0014776971816062921,0
0.9999370366436373,-0.004448164400548774,0.010302261001217108,0
0.9988156594903321,0.013882204905248078,0.04663220715124302,0
0.9982081559067923,0.03204878444834293,0.0505307124081946,0
0.9995000881452125,-0.026733606863742217,-0.016878627364258873,0
0.9988096669081896,-0.04507187642157561,0.01864873310777839,0
0.9998913251485986,0.014535804455805653,-0.002459325382704247,0
0.9989427063420336,-0.04551236173938548,-0.0064880177935597244,0
0.9996769187276884,0.006563458799372892,0.02455563421375922,0
0.9998902289690466,0.01243499786282872,-0.008056105778399476,0
0.9998630984861898,-0.01282598215947212,0.010453634160934016,0
0.9996910224201803,-0.0025642584519299516,0.02472416370710408,0
0.9999371293515991,-0.0021254252863676356,0.011009991433632956,0
0.9990796873223079,-0.018909625453963703,0.03849940837312473,0
0.9996870343037381,-0.01914778947801792,-0.01609955288317941,0
0.9976694732790592,-0.010261342251833472,0.06745611122952509,0
0.9995566275200911,-0.028585078428208496,-0.008333166975958104,0
0.9993038948154376,0.03161569320525895,-0.019803377231761954,0
0.9995442232841483,-0.028746279514321363,0.009219387903068253,0
0.9991741086090691,0.026948776581891893,-0.03041157881376989,0
0.9987917837984166,0.042644905434204156,0.024420988047559794,0
0.9983915817754535,0.00749980172378686,0.05619610675078029,0
0.9973897052976057,-0.06233733712634078,0.0364394314759377,0
0.9989062864410394,-0.025453051899747964,0.03922209909595511,0
0.9996459740959779,-0.013221820323725162,0.02308917367438597,0
0.9976270224760986,0.050867182123481666,0.046398855677947215,0
0.9990376787670618,-0.041404317113730646,-0.014470622930703978,0
0.999325835199831,0.0015041299594223687,-0.03668259389901031,0
0.9986585189598902,0.04939637215229454,-0.015529356939867638,0
0.9985695101008755,-0.04953801703633076,-0.020122583455839678,0
0.9998858586630512,0.0028787560390836856,0.014831803978462468,0
0.9987105785827253,-0.05048803302732756,-0.0053045968673237544,0
0.9998818712630432,0.014053792172144471,-0.006223700268491574,0
0.9985894866536108,0.02563565173328,-0.04649570415660646,0
0.9995482776768172,0.00932817066395847,0.028569666174195627,0
0.9965296626552738,-0.03986654450482596,0.07307044599116179,0
0.997697192118575,-0.06246670962651748,-0.026423910139870107,0
0.9996985844702113,-0.014621608160119667,-0.019721784478115918,0
0.9996404500065937,-0.01125142818914975,-0.024338777172468636,0
0.9996134338980014,-0.02646971955261297,-0.008505099492876412,0
0.9996421297371886,-0.023660129489536212,0.01248241671183105,0
0.9998958832708166,-0.0063312578635522304,-0.012966795744228729,0
0.9992752218628767,0.002669675242343702,0.03797240846891904,0
0.9976632008912505,-0.0659388390507192,-0.01789433128124855,0
0.9993023922196006,-0.027115986809654075,-0.025679800689556387,0
0.9994791170128116,-0.024690529611097772,-0.020781539951231297,0
0.9985972887878583,-0.051965047384877804,-0.01015325936622912,0
0.9990540826844957,-0.01772929685203001,-0.03970657256056436,0
0.9992455797543507,-0.019819555137882885,0.03339845169261243,0
0.9988603768088394,-0.003985859700392431,0.04756112449978054,0
0.9983954324500622,0.037324415055267436,0.04258460406728423,0
0.9999050980367101,-0.012714483547565943,-0.005304415919871431,0
0.9994899111130418,0.019250482562891667,0.025482082023898203,0
0.9981267312234524,0.059345289200156685,0.014871619510677692,0
0.9993288588727736,0.017079665926367102,-0.0324055062577362,0
0.999436026773885,0.026490976292429115,-0.02063629233756241,0
0.999233159171052,-0.001873714049941642,-0.03910988121470638,0
0.999821990447506,-0.017303599445594054,-0.007521493451960061,0
0.9993519950832325,0.034606356997821455,0.009898988758318655,0
0.9985924551717688,0.011780277664775686,0.05171395877412034,0
0.9996098517578214,-0.024130974531410016,-0.014065572750591022,0
0.9995567428748682,-0.005694083198211758,-0.029221485072617976,0
0.9989819591263827,-0.034802740912144685,0.02870217003901824,0
0.9999763470204237,-0.00020985775995014432,0.006874689763480549,0
0.9985581073649809,-0.05085843736918791,-0.017179218956905825,0
0.9975479324459693,0.06776117729278501,-0.017508435812495664,0
0.9947986648507048,-0.10084687380257529,-0.014336124142783267,0
0.9994342382385443,0.03300717279957891,-0.006459874631147015,0
0.9997183823555824,-0.009696841860097685,0.02165934528583706,0
0.9999520319949385,0.008498818553935165,-0.00486865405595069,0
0.9980899316680967,-0.05929558450019915,-0.017335569257543284,0
0.9976031992205372,-0.04639585854306639,-0.051334990162008015,0
0.9984903964445687,-0.05240560927112713,-0.016449325968676574,0
0.9989737465248012,0.037949709671227225,0.02472394163578566,0
0.9991740337895448,0.012895612076950107,0.038535092965042046,0
0.999554861044388,-0.013598544730622495,-0.026554836540206662,0
0.9990317453968168,-0.02021267619104247,-0.039077095727794955,0
0.9990191218662813,0.01472478733594338,-0.0417609241201462,0
0.9967351169692227,-0.07970205733581218,-0.012910796130559305,0
0.9996683157445843,-0.012950223374954321,-0.022260957096709964,0
0.9975634132161093,0.06803201721649522,0.015455783578125612,0
0.9992106286124266,0.035015006063851564,0.018763502291464274,0
0.9994652962236475,0.0011262582072034985,-0.032678022996504096,0
0.9994699605469822,0.019135022324277228,0.026337214826054427,0
0.99983014379237,0.003488286970430596,0.018097387050999596,0
0.999489332818391,-0.03082351302340254,-0.008425237508418221,0
0.9988170136341904,0.013353578354672274,-0.046757408182429405,0
0.9994844103010859,-0.015083443696511272,-0.028344369657374607,0
0.999117108012755,-0.007183719642599757,-0.04139321983435236,0
0.99885074843367,-0.047877888558464164,-0.0022113662328817362,0
0.9976570139571633,0.0022608506744031293,-0.06837668503398518,0
0.999893499868351,-0.014534914895272389,0.0013134572468982352,0
0.999027602733563,-0.006299368005865184,0.04363676132678436,0
0.99795233244721,-0.06170079618463727,-0.016856865464581382,0
0.9994772456804378,0.022290319288794977,0.023417451462077087,0
0.9972550022318892,0.031496779928247835,0.06701054676363598,0
0.9992557634045968,-0.03850858972313453,0.002237815936426955,0
0.9996228835243829,0.002944159340339116,-0.027302429564261644,0
0.999246254767811,-0.01723877815648802,0.034781415441400454,0
0.9998061762183335,-0.0021952747851268595,-0.019565039336192677,0
0.9969352083795318,0.054619808866219796,0.056007738506506796,0
0.9946415220530258,-0.10254826336740902,0.013118547491957372,0
0.9998660906871735,0.01269590186806601,-0.010325442830327682,0
0.999460825890639,-0.0016739773142811628,0.03279108582964407,0
0.9972284040656919,0.0464414987957627,-0.058126562896218745,0
0.9989084107701354,0.040666440366199284,0.022983200833673136,0
0.9995847783763405,0.028548340810877367,-0.003906798587399293,0
0.9997866868883988,-0.014711561536390352,-0.014496574692454505,0
0.9997230368767251,-0.004837929329956003,0.023031369427588738,0
0.9995837436098135,-0.02638854819079458,-0.011661219289170185,0
0.9998397418628242,-0.0061971822224379134,-0.016795401874197338,0
0.9989939061212915,0.021593151955088676,-0.03930535995386117,0
0.9980594095791461,-0.018829110338568027,0.05935385037485174,0
